code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,No_of_Clicks,Score,final_result
AAA,2013J,2552472,F,South Region,HE Qualification,80-90%,35-55,0,210,N,1,62,Withdrawn
AAA,2013J,2566163,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,5,87,Pass
AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,3,75,Pass
AAA,2013J,2598871,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,4,66,Pass
AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,2,67,Pass
AAA,2013J,2643002,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,49,Pass
AAA,2013J,2678643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,3,83,Pass
AAA,2014J,6516,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,1,60,Pass
AAA,2014J,63165,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,50,Pass
AAA,2014J,79403,M,South Region,Lower Than A Level,80-90%,35-55,0,210,N,17,72,Withdrawn
AAA,2014J,85302,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,2,76,Pass
AAA,2014J,108872,M,London Region,HE Qualification,80-90%,55<=,0,60,N,4,62,Pass
AAA,2014J,158707,F,South East Region,A Level or Equivalent,80-90%,0-35,0,210,N,3,75,Withdrawn
AAA,2014J,2240355,F,London Region,A Level or Equivalent,80-90%,35-55,1,210,N,3,55,Withdrawn
AAA,2014J,306646,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,56,Pass
AAA,2014J,313937,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,1,81,Pass
AAA,2014J,335247,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,62,Pass
AAA,2014J,348807,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,79,Pass
AAA,2014J,350939,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,3,77,Pass
AAA,2014J,402961,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,18,68,Pass
AAA,2014J,406671,M,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,8,86,Pass
AAA,2014J,488990,M,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,53,Pass
AAA,2014J,548120,M,London Region,HE Qualification,80-90%,0-35,0,60,N,2,77,Pass
AAA,2014J,648130,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,N,1,53,Withdrawn
AAA,2014J,676546,M,Scotland,HE Qualification,80-90%,0-35,0,210,N,1,77,Withdrawn
AAA,2014J,1268696,M,South West Region,HE Qualification,80-90%,35-55,0,60,N,2,55,Pass
AAA,2014J,1336190,M,London Region,HE Qualification,80-90%,55<=,0,60,N,5,71,Pass
AAA,2014J,1676594,M,London Region,HE Qualification,80-90%,55<=,0,210,N,3,71,Withdrawn
AAA,2014J,1715896,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,72,Pass
AAA,2014J,2010232,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,7,90,Pass
AAA,2014J,2355470,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,120,N,1,60,Pass
AAA,2014J,2473538,F,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,59,Pass
AAA,2014J,2509639,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,N,1,63,Pass
AAA,2014J,2546445,M,Scotland,HE Qualification,80-90%,55<=,0,210,N,3,73,Withdrawn
BBB,2013B,232695,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,1,75,Pass
BBB,2013B,329321,F,West Midlands Region,Lower Than A Level,80-90%,0-35,2,60,N,2,50,Fail
BBB,2013B,329800,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,6,85,Pass
BBB,2013B,330376,F,East Midlands Region,Lower Than A Level,80-90%,0-35,2,210,N,1,71,Withdrawn
BBB,2013B,333837,F,North Western Region,Lower Than A Level,80-90%,0-35,0,210,N,2,85,Withdrawn
BBB,2013B,349040,F,North Region,HE Qualification,80-90%,35-55,0,210,N,1,72,Withdrawn
BBB,2013B,355369,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,1,210,N,2,70,Withdrawn
BBB,2013B,374234,F,South Region,HE Qualification,80-90%,35-55,1,120,N,1,75,Pass
BBB,2013B,392213,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,1,65,Pass
BBB,2013B,410739,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,120,N,1,72,Pass
BBB,2013B,414958,F,South Region,A Level or Equivalent,80-90%,0-35,1,60,N,2,85,Pass
BBB,2013B,426650,F,North Region,A Level or Equivalent,80-90%,0-35,1,60,N,1,87,Pass
BBB,2013B,427773,F,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,7,74,Pass
BBB,2013B,432232,F,South Region,HE Qualification,80-90%,0-35,0,60,N,1,63,Pass
BBB,2013B,438210,F,South East Region,HE Qualification,80-90%,35-55,0,210,N,1,71,Withdrawn
BBB,2013B,476709,F,South East Region,HE Qualification,80-90%,0-35,0,120,N,1,80,Pass
BBB,2013B,493958,F,South East Region,A Level or Equivalent,80-90%,0-35,0,135,N,2,55,Pass
BBB,2013B,499118,F,Wales,A Level or Equivalent,80-90%,35-55,1,120,N,1,75,Pass
BBB,2013B,517701,F,Wales,Lower Than A Level,80-90%,0-35,1,210,N,8,71,Withdrawn
BBB,2013B,519222,F,Wales,A Level or Equivalent,80-90%,0-35,1,120,N,1,78,Pass
BBB,2013B,532000,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,210,N,4,71,Withdrawn
BBB,2013B,533737,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,210,N,6,71,Withdrawn
BBB,2013B,533839,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,75,Pass
BBB,2013B,537572,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,1,76,Pass
BBB,2013B,539232,F,South East Region,A Level or Equivalent,80-90%,0-35,0,210,N,4,74,Withdrawn
BBB,2013B,540607,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,3,70,Pass
BBB,2013B,541232,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,2,75,Pass
BBB,2013B,543473,F,South East Region,Lower Than A Level,80-90%,35-55,0,90,N,2,77,Pass
BBB,2013B,544890,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,3,69,Pass
BBB,2013B,547303,F,North Western Region,Lower Than A Level,80-90%,0-35,0,210,N,2,71,Withdrawn
BBB,2013B,547403,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,4,51,Pass
BBB,2013B,547903,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,1,90,Pass
BBB,2013B,548241,M,South Region,HE Qualification,80-90%,0-35,0,120,N,2,70,Pass
BBB,2013B,549622,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,210,N,2,71,Withdrawn
BBB,2013B,550867,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,210,N,1,76,Withdrawn
BBB,2013B,551706,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,1,64,Pass
BBB,2013B,551715,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,2,80,Pass
BBB,2013B,555102,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,12,70,Pass
BBB,2013B,555935,F,South Region,A Level or Equivalent,80-90%,0-35,0,210,N,6,62,Withdrawn
BBB,2013B,557594,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,60,Pass
BBB,2013B,558113,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,73,Pass
BBB,2013B,559389,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,1,65,Pass
BBB,2013B,559475,F,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,2,87,Pass
BBB,2013B,559595,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,4,63,Pass
BBB,2013B,559606,F,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,1,62,Pass
BBB,2013B,561167,F,South East Region,HE Qualification,80-90%,35-55,0,120,N,2,77,Pass
BBB,2013B,561716,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,1,75,Pass
BBB,2013B,1413989,F,Scotland,HE Qualification,80-90%,35-55,2,210,N,1,86,Withdrawn
BBB,2013B,1721462,F,East Anglian Region,Lower Than A Level,80-90%,35-55,1,60,Y,1,74,Pass
BBB,2013B,1728437,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,120,N,3,85,Pass
BBB,2013B,1771053,F,West Midlands Region,Lower Than A Level,80-90%,35-55,0,210,N,1,240,Withdrawn
BBB,2013B,2254619,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,74,Pass
BBB,2013B,2464963,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,3,65,Pass
BBB,2013B,2476649,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,N,7,74,Pass
BBB,2013B,2645061,F,South East Region,Lower Than A Level,80-90%,0-35,1,180,N,2,77,Pass
BBB,2013J,31014,F,West Midlands Region,Lower Than A Level,80-90%,35-55,0,210,N,1,85,Withdrawn
BBB,2013J,37622,F,Scotland,HE Qualification,80-90%,0-35,1,120,N,8,70,Pass
BBB,2013J,73489,F,South Region,HE Qualification,80-90%,0-35,0,120,N,1,63,Pass
BBB,2013J,84812,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,7,90,Pass
BBB,2013J,146600,F,Ireland,Lower Than A Level,80-90%,0-35,0,120,N,1,87,Pass
BBB,2013J,156311,F,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,79,Pass
BBB,2013J,174222,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,4,62,Pass
BBB,2013J,197759,F,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,87,Pass
BBB,2013J,243992,F,South Region,HE Qualification,80-90%,35-55,0,60,N,1,72,Pass
BBB,2013J,245987,F,South Region,A Level or Equivalent,80-90%,35-55,1,60,Y,2,65,Pass
BBB,2013J,248716,F,North Region,HE Qualification,80-90%,35-55,0,60,N,2,59,Pass
BBB,2013J,274971,F,Ireland,Lower Than A Level,80-90%,35-55,0,75,N,2,80,Pass
BBB,2013J,308359,F,East Midlands Region,Lower Than A Level,80-90%,0-35,1,210,N,1,240,Withdrawn
BBB,2013J,345128,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,2,90,N,2,44,Fail
BBB,2013J,349554,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,1,85,Pass
BBB,2013J,354779,F,South East Region,A Level or Equivalent,80-90%,0-35,1,60,N,1,90,Pass
BBB,2013J,360876,F,Wales,A Level or Equivalent,80-90%,35-55,1,60,N,3,45,Fail
BBB,2013J,365169,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,1,83,Pass
BBB,2013J,386889,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,Y,1,80,Pass
BBB,2013J,398956,F,Wales,Lower Than A Level,80-90%,0-35,0,120,N,1,40,Fail
BBB,2013J,424014,F,Scotland,Lower Than A Level,80-90%,35-55,1,210,N,4,84,Withdrawn
BBB,2013J,433280,F,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,2,62,Pass
BBB,2013J,483744,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,210,Y,1,67,Withdrawn
BBB,2013J,492286,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,2,70,Pass
BBB,2013J,497130,F,South Region,Lower Than A Level,80-90%,35-55,0,60,N,3,74,Pass
BBB,2013J,505413,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,2,70,Pass
BBB,2013J,517553,F,Wales,Lower Than A Level,80-90%,0-35,1,210,N,1,80,Withdrawn
BBB,2013J,518029,F,South East Region,Lower Than A Level,80-90%,0-35,1,210,N,1,71,Withdrawn
BBB,2013J,519622,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,180,Y,1,44,Fail
BBB,2013J,540602,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,1,95,Pass
BBB,2013J,558035,F,South Region,A Level or Equivalent,80-90%,0-35,0,210,N,3,95,Withdrawn
BBB,2013J,559584,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,94,Pass
BBB,2013J,570157,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,85,Pass
BBB,2013J,570864,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,4,85,Pass
BBB,2013J,575018,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,1,85,Pass
BBB,2013J,575423,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,210,N,3,71,Withdrawn
BBB,2013J,576940,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,72,Pass
BBB,2013J,576996,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,210,N,2,71,Withdrawn
BBB,2013J,577680,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,23,75,Pass
BBB,2013J,578600,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,2,73,Pass
BBB,2013J,579762,F,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,2,76,Pass
BBB,2013J,580328,M,South Region,Lower Than A Level,80-90%,35-55,0,210,N,2,71,Withdrawn
BBB,2013J,582123,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,2,79,Pass
BBB,2013J,582975,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,2,95,Pass
BBB,2013J,583433,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,4,73,Pass
BBB,2013J,585611,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,6,74,Pass
BBB,2013J,586440,F,London Region,Lower Than A Level,80-90%,0-35,0,60,N,2,65,Pass
BBB,2013J,589296,M,North Western Region,Lower Than A Level,80-90%,35-55,0,90,N,2,65,Pass
BBB,2013J,589903,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,72,Pass
BBB,2013J,590325,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,4,73,Pass
BBB,2013J,591273,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,1,87,Pass
BBB,2013J,591420,F,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,9,75,Pass
BBB,2013J,593385,F,Wales,HE Qualification,80-90%,0-35,0,120,N,2,80,Pass
BBB,2013J,593593,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,2,80,Pass
BBB,2013J,593930,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,210,Y,1,71,Withdrawn
BBB,2013J,594776,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,78,Pass
BBB,2013J,595345,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,2,82,Pass
BBB,2013J,597301,F,South West Region,Lower Than A Level,80-90%,0-35,0,120,N,10,85,Pass
BBB,2013J,598000,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,3,70,Pass
BBB,2013J,598969,F,North Region,HE Qualification,80-90%,35-55,0,120,N,1,75,Pass
BBB,2013J,599639,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,210,N,6,78,Withdrawn
BBB,2013J,2402652,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,210,N,2,69,Withdrawn
BBB,2013J,603661,F,South Region,HE Qualification,80-90%,35-55,0,60,N,2,88,Pass
BBB,2013J,604919,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,75,Pass
BBB,2013J,606422,F,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,4,71,Pass
BBB,2013J,607642,F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,1,60,Pass
BBB,2013J,2408719,F,South East Region,Lower Than A Level,80-90%,35-55,0,210,N,1,240,Withdrawn
BBB,2013J,609046,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,1,83,Pass
BBB,2013J,2409193,F,South Region,Lower Than A Level,80-90%,0-35,0,210,N,6,68,Withdrawn
BBB,2013J,2409422,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,210,N,1,75,Withdrawn
BBB,2013J,609815,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,7,65,Pass
BBB,2013J,610906,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,80,Pass
BBB,2013J,611690,F,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,2,71,Pass
BBB,2013J,612757,M,North Region,HE Qualification,80-90%,35-55,0,120,N,3,89,Pass
BBB,2013J,613298,M,Ireland,HE Qualification,80-90%,0-35,0,210,N,1,62,Withdrawn
BBB,2013J,1413989,F,Scotland,HE Qualification,80-90%,35-55,3,210,N,1,86,Withdrawn
BBB,2013J,1771053,F,West Midlands Region,Lower Than A Level,80-90%,35-55,1,210,N,1,240,Withdrawn
BBB,2013J,1910175,F,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,1,81,Pass
BBB,2013J,2334319,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,38,79,Pass
BBB,2013J,2680344,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,1,80,Pass
BBB,2014B,506650,F,South West Region,A Level or Equivalent,80-90%,35-55,1,120,N,2,54,Pass
BBB,2014B,2409422,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,1,210,N,1,75,Withdrawn
AAA,2013J,45642,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,N,3,72,Pass
AAA,2013J,111717,F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,29,80,Pass
AAA,2013J,141377,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,N,1,45,Withdrawn
AAA,2013J,157568,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,79,Pass
AAA,2013J,174782,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,1,83,Pass
AAA,2013J,189879,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,1,76,Pass
AAA,2013J,192183,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,1,75,Pass
AAA,2013J,195262,M,London Region,A Level or Equivalent,90-100%,0-35,0,210,N,1,50,Withdrawn
AAA,2013J,235507,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,N,1,65,Withdrawn
AAA,2013J,236284,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,4,85,Pass
AAA,2013J,238007,M,South Region,HE Qualification,90-100%,55<=,0,60,N,11,83,Pass
AAA,2013J,240884,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,2,74,Pass
AAA,2013J,241649,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,4,85,Pass
AAA,2013J,246834,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,60,Pass
AAA,2013J,286488,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,2,55,Pass
AAA,2013J,287548,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,69,Pass
AAA,2013J,294570,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,1,72,Pass
AAA,2013J,294594,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,61,Pass
AAA,2013J,296332,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,1,91,Distinction
AAA,2013J,306466,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,20,81,Pass
AAA,2013J,321942,M,South Region,HE Qualification,90-100%,55<=,0,60,N,5,82,Pass
AAA,2013J,324282,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,45,Pass
AAA,2013J,331358,F,South Region,HE Qualification,90-100%,35-55,0,210,N,6,84,Withdrawn
AAA,2013J,336207,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,71,Pass
AAA,2013J,354858,M,South Region,HE Qualification,90-100%,35-55,0,210,N,2,71,Withdrawn
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,74,Pass
AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,210,N,4,86,Withdrawn
AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,1,59,Pass
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,1,75,Pass
AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,2,85,Pass
AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,4,67,Pass
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,4,64,Pass
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,1,76,Pass
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,9,59,Pass
AAA,2013J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,0,210,N,2,63,Withdrawn
AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,3,84,Pass
AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,4,82,Pass
AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,1,79,Pass
AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,2,88,Pass
AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,1,72,Pass
AAA,2013J,2364471,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,10,90,Pass
AAA,2013J,2391984,M,South Region,A Level or Equivalent,90-100%,0-35,0,210,N,1,75,Withdrawn
AAA,2013J,2460080,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,1,85,Pass
AAA,2013J,2482700,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,1,63,Pass
AAA,2013J,2486127,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,3,70,Pass
AAA,2013J,2518069,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,74,Pass
AAA,2013J,2551220,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,2,77,Pass
AAA,2013J,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,1,94,Pass
AAA,2013J,2566592,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,2,86,Pass
AAA,2013J,2569324,M,South Region,A Level or Equivalent,90-100%,0-35,0,210,N,1,66,Withdrawn
AAA,2013J,2606098,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,3,70,Pass
AAA,2013J,2639540,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,76,Pass
AAA,2013J,2664024,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,1,48,Pass
AAA,2013J,2666246,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,2,76,Pass
AAA,2014J,58071,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,6,87,Pass
AAA,2014J,95755,M,South East Region,Lower Than A Level,90-100%,0-35,0,210,N,2,58,Withdrawn
AAA,2014J,109155,F,South Region,HE Qualification,90-100%,0-35,0,60,N,3,69,Pass
AAA,2014J,131390,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,81,Pass
AAA,2014J,135400,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Y,3,72,Pass
AAA,2014J,152668,F,South Region,Lower Than A Level,90-100%,0-35,0,210,N,1,71,Withdrawn
AAA,2014J,183057,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,1,62,Pass
AAA,2014J,200804,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,64,Pass
AAA,2014J,235507,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,N,1,65,Pass
AAA,2014J,263543,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,1,81,Pass
AAA,2014J,309142,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,2,68,Pass
AAA,2014J,383723,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,1,84,Pass
AAA,2014J,384725,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,1,81,Pass
AAA,2014J,401404,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,180,N,1,70,Pass
AAA,2014J,404356,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,67,Pass
AAA,2014J,468694,M,South Region,A Level or Equivalent,90-100%,0-35,0,210,N,2,61,Withdrawn
AAA,2014J,470588,M,South East Region,HE Qualification,90-100%,35-55,1,210,N,4,86,Withdrawn
AAA,2014J,518808,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,3,68,Pass
AAA,2014J,527801,M,South West Region,Lower Than A Level,90-100%,35-55,0,120,N,9,42,Fail
AAA,2014J,533068,M,South Region,HE Qualification,90-100%,0-35,0,60,N,1,42,Pass
AAA,2014J,630142,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,210,N,2,88,Withdrawn
AAA,2014J,637665,F,South Region,HE Qualification,90-100%,0-35,0,60,N,3,68,Pass
AAA,2014J,998493,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,13,75,Pass
AAA,2014J,1398979,F,South Region,A Level or Equivalent,90-100%,55<=,0,210,N,1,76,Withdrawn
AAA,2014J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,1,210,N,2,63,Withdrawn
AAA,2014J,1773377,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,4,76,Pass
